Image,Femur_Width_px,Tibia_Width_px,Min_JSW_px,Avg_JSW_px
Image_1246 copy.jpg,196,182,7,14.967032967032967
Image_1246.jpg,192,186,8,15.256983240223464
Image_1247 copy.jpg,202,186,8,16.994652406417114
Image_1247.jpg,201,192,10,19.2279792746114
Image_1248 copy.jpg,188,181,10,15.368131868131869
Image_1248.jpg,204,184,8,14.05945945945946
Image_1249 copy.jpg,195,185,11,16.430939226519335
Image_1249.jpg,198,192,8,19.63684210526316
Image_125 copy.jpg,203,188,11,20.06951871657754
Image_125.jpg,206,191,9,16.515625
Image_1250 copy.jpg,213,195,9,15.323076923076924
Image_1250.jpg,199,190,8,14.337016574585636
Image_1251 copy.jpg,202,190,7,16.66137566137566
Image_1251.jpg,193,178,8,14.189944134078212
Image_1252 copy.jpg,201,185,9,18.392473118279568
Image_1252.jpg,197,179,6,10.5
Image_1253 copy.jpg,206,193,10,19.322916666666668
Image_1253.jpg,201,191,9,19.578125
Image_1254 copy.jpg,203,187,9,16.904255319148938
Image_1254.jpg,196,198,2,10.025380710659899
Image_1255 copy.jpg,201,200,8,16.1005291005291
Image_1255.jpg,196,188,7,16.433862433862434
Image_1256 copy.jpg,197,192,9,17.33160621761658
Image_1256.jpg,200,192,12,20.143617021276597
Image_1257 copy.jpg,201,186,8,17.128342245989305
Image_1257.jpg,206,195,10,16.657894736842106
Image_1258 copy.jpg,200,188,7,13.666666666666666
Image_1258.jpg,197,186,10,17.238888888888887
Image_1259 copy.jpg,217,201,6,11.92079207920792
Image_1259.jpg,206,200,6,13.257894736842106
Image_126 copy.jpg,196,194,7,16.047120418848166
Image_126.jpg,215,201,12,20.306930693069308
Image_1260 copy.jpg,192,182,8,13.792349726775956
Image_1260.jpg,202,193,4,11.219780219780219
Image_1261 copy.jpg,205,188,13,19.245989304812834
Image_1261.jpg,200,198,8,16.67539267015707
Image_1262 copy.jpg,205,194,7,17.5979381443299
Image_1262.jpg,206,194,10,17.855614973262032
Image_1263 copy.jpg,192,179,6,13.627777777777778
Image_1263.jpg,196,191,5,15.450261780104713
Image_1264 copy.jpg,209,202,5,14.157635467980295
Image_1264.jpg,198,189,6,10.194736842105263
Image_1265 copy.jpg,202,189,6,15.194736842105263
Image_1265.jpg,194,183,8,14.777173913043478
Image_1266 copy.jpg,203,184,4,10.713513513513513
Image_1266.jpg,216,196,12,20.566326530612244
Image_1267 copy.jpg,204,191,9,18.223958333333332
Image_1267.jpg,193,180,7,14.30939226519337
Image_1268 copy.jpg,206,192,3,9.67027027027027
Image_1268.jpg,196,177,7,11.97191011235955
Image_1269 copy.jpg,182,180,12,19.94943820224719
Image_1269.jpg,202,190,6,12.973821989528796
Image_127 copy.jpg,210,185,8,16.86021505376344
Image_127.jpg,217,194,6,16.651282051282053
Image_1270 copy.jpg,211,193,14,21.175257731958762
Image_1270.jpg,203,184,7,14.383783783783784
Image_1271 copy.jpg,199,184,9,14.05945945945946
Image_1271.jpg,208,195,5,16.458333333333332
Image_1272 copy.jpg,197,190,12,16.272251308900522
Image_1272.jpg,201,188,12,18.925925925925927
Image_1273 copy.jpg,206,188,7,20.825396825396826
Image_1273.jpg,215,196,5,13.411167512690355
Image_1274 copy.jpg,207,192,6,12.880829015544041
Image_1274.jpg,210,193,5,15.693121693121693
Image_1275 copy.jpg,191,182,10,19.863387978142075
Image_1275.jpg,211,195,10,19.168367346938776
Image_1276 copy.jpg,203,194,10,17.82051282051282
Image_1276.jpg,211,187,4,13.351063829787234
Image_1277 copy.jpg,203,192,8,18.079787234042552
Image_1277.jpg,197,186,8,16.456989247311828
Image_1278 copy.jpg,206,190,4,12.102150537634408
Image_1278.jpg,190,181,7,13.467032967032967
Image_1279 copy.jpg,211,203,7,16.890625
Image_1279.jpg,208,187,7,16.430851063829788
Image_128 copy.jpg,194,180,8,14.0939226519337
Image_128.jpg,202,182,7,17.633879781420767
Image_1280 copy.jpg,205,185,11,19.376344086021504
Image_1280.jpg,201,205,8,16.157894736842106
Image_1281 copy.jpg,203,182,7,12.306010928961749
Image_1281.jpg,199,181,9,17.681318681318682
Image_1282 copy.jpg,191,184,8,15.755434782608695
Image_1282.jpg,208,189,9,14.657894736842104
Image_1283 copy.jpg,201,192,10,16.808290155440414
Image_1283.jpg,194,184,5,12.594594594594595
Image_1284 copy.jpg,206,194,9,17.42051282051282
Image_1284.jpg,193,182,8,18.30054644808743
Image_1285 copy.jpg,205,191,7,13.837696335078535
Image_1285.jpg,205,184,7,11.209944751381215
Image_1286 copy.jpg,200,186,6,16.065934065934066
Image_1286.jpg,210,194,8,16.533333333333335
Image_1287 copy.jpg,193,185,8,18.630434782608695
Image_1287.jpg,189,179,5,13.183333333333334
Image_1288 copy.jpg,200,186,8,14.614973262032086
Image_1288.jpg,204,184,10,17.167567567567566
Image_1289 copy.jpg,203,195,6,17.198979591836736
Image_1289.jpg,199,186,8,14.304812834224599
Image_129 copy.jpg,205,200,11,18.596858638743456
Image_129.jpg,199,186,8,15.616216216216216
Image_1290 copy.jpg,206,188,6,17.108695652173914
Image_1290.jpg,204,187,10,16.45744680851064
Image_1291 copy.jpg,204,187,7,14.351063829787234
Image_1291.jpg,209,199,7,16.025
Image_1292 copy.jpg,204,188,9,13.497354497354497
Image_1292.jpg,204,188,9,13.142857142857142
Image_1293 copy.jpg,202,190,9,16.471204188481675
Image_1293.jpg,223,194,3,13.02051282051282
Image_1294 copy.jpg,198,185,8,13.583783783783783
Image_1294.jpg,211,191,8,16.401041666666668
Image_1295 copy.jpg,194,180,7,14.740331491712707
Image_1295.jpg,191,179,10,17.17222222222222
Image_1296 copy.jpg,202,188,7,15.497354497354497
Image_1296.jpg,191,178,7,16.960893854748605
Image_1297 copy.jpg,212,197,9,14.757575757575758
Image_1297.jpg,196,184,11,18.086486486486486
Image_1298 copy.jpg,209,189,7,16.38421052631579
Image_1298.jpg,190,181,9,17.225274725274726
Image_1299 copy.jpg,210,193,10,16.355670103092784
Image_1299.jpg,207,189,8,13.852631578947369
Image_13 copy.jpg,204,183,8,14.097826086956522
Image_13.jpg,194,182,9,16.584699453551913
Image_130 copy.jpg,197,183,7,13.314917127071823
Image_130.jpg,214,196,8,13.583333333333334
Image_1300 copy.jpg,213,194,7,15.564766839378239
Image_1300.jpg,204,196,5,14.735751295336788
Image_1301 copy.jpg,211,195,11,17.443877551020407
Image_1301.jpg,213,193,9,17.47938144329897
Image_1302 copy.jpg,193,180,8,13.895027624309392
Image_1302.jpg,196,188,14,21.0427807486631
Image_1303 copy.jpg,204,188,9,15.65079365079365
Image_1303.jpg,194,183,7,12.757062146892656
Image_1304 copy.jpg,199,181,7,14.93956043956044
Image_1304.jpg,200,187,6,13.154255319148936
Image_1305 copy.jpg,207,189,9,19.41578947368421
Image_1305.jpg,199,184,9,14.508108108108107
Image_1306 copy.jpg,199,187,10,17.79787234042553
Image_1306.jpg,204,195,5,13.297435897435898
Image_1307 copy.jpg,209,203,8,14.94059405940594
Image_1307.jpg,203,193,9,16.74736842105263
Image_1308 copy.jpg,214,191,11,17.005208333333332
Image_1308.jpg,198,181,9,15.461538461538462
Image_1309 copy.jpg,199,181,10,18.82967032967033
Image_1309.jpg,197,188,7,11.793650793650794
Image_131 copy.jpg,195,180,10,14.469613259668508
Image_131.jpg,198,177,8,15.151685393258427
Image_1310 copy.jpg,193,184,8,15.540983606557377
Image_1310.jpg,203,185,8,15.204301075268818
Image_1311 copy.jpg,192,195,6,11.67741935483871
Image_1311.jpg,207,191,9,14.21505376344086
Image_1312 copy.jpg,193,178,9,15.346368715083798
Image_1312.jpg,201,187,11,16.217391304347824
Image_1313 copy.jpg,201,188,7,15.302197802197803
Image_1313.jpg,200,192,10,17.420212765957448
Image_1314 copy.jpg,204,194,7,13.828125
Image_1314.jpg,191,182,8,17.7103825136612
Image_1315 copy.jpg,204,182,10,18.743169398907103
Image_1315.jpg,196,181,8,15.43956043956044
Image_1316 copy.jpg,194,178,8,13.76536312849162
Image_1316.jpg,201,193,9,15.718918918918918
Image_1317 copy.jpg,207,193,5,14.342245989304812
Image_1317.jpg,199,190,9,15.188481675392671
Image_1318 copy.jpg,194,184,8,17.883977900552487
Image_1318.jpg,201,185,10,15.844086021505376
Image_1319 copy.jpg,208,189,7,15.745945945945946
Image_1319.jpg,201,190,6,13.99476439790576
Image_132 copy.jpg,195,184,11,16.508108108108107
Image_132.jpg,197,187,8,13.404255319148936
Image_1320 copy.jpg,187,178,9,17.687150837988828
Image_1320.jpg,200,181,9,15.148351648351648
Image_1321 copy.jpg,211,195,4,12.427083333333334
Image_1321.jpg,199,189,8,18.41269841269841
Image_1322 copy.jpg,206,200,10,18.82323232323232
Image_1322.jpg,209,194,8,17.23076923076923
Image_1323 copy.jpg,196,185,5,12.46774193548387
Image_1323.jpg,194,184,9,18.16393442622951
Image_1324 copy.jpg,204,186,6,14.704918032786885
Image_1324.jpg,194,181,7,14.62087912087912
Image_1325 copy.jpg,208,188,8,15.88888888888889
Image_1325.jpg,205,190,9,14.62303664921466
Image_1326 copy.jpg,197,181,8,16.494505494505493
Image_1326.jpg,200,186,9,17.43850267379679
Image_1327 copy.jpg,197,183,8,15.61413043478261
Image_1327.jpg,197,186,7,14.780748663101605
Image_1328 copy.jpg,190,181,7,14.829545454545455
Image_1328.jpg,195,188,9,16.465608465608465
Image_1329 copy.jpg,212,199,9,14.256281407035177
Image_1329.jpg,185,179,7,13.45
Image_133 copy.jpg,194,187,11,16.23936170212766
Image_133.jpg,192,183,8,15.853260869565217
Image_1330 copy.jpg,186,176,10,17.28813559322034
Image_1330.jpg,195,180,8,13.966850828729282
Image_1331 copy.jpg,208,193,7,14.484536082474227
Image_1331.jpg,192,182,8,16.622222222222224
Image_1332 copy.jpg,191,183,12,17.75
Image_1332.jpg,202,187,8,14.5
Image_1333 copy.jpg,205,192,8,15.450777202072539
Image_1333.jpg,203,191,13,19.2565445026178
Image_1334 copy.jpg,196,187,9,17.406417112299465
Image_1334.jpg,207,189,8,16.342105263157894
Image_1335 copy.jpg,206,195,2,12.092783505154639
Image_1335.jpg,210,185,9,16.473118279569892
Image_1336 copy.jpg,198,183,7,11.717391304347826
Image_1336.jpg,203,196,7,14.921465968586388
Image_1337 copy.jpg,205,187,9,19.22872340425532
Image_1337.jpg,207,199,7,15.666666666666666
Image_1338 copy.jpg,195,184,8,14.659459459459459
Image_1338.jpg,197,186,7,15.582887700534759
Image_1339 copy.jpg,197,188,8,15.412698412698413
Image_1339.jpg,193,188,3,9.831521739130435
Image_134 copy.jpg,209,195,4,15.074074074074074
Image_134.jpg,209,190,6,19.24607329842932
Image_1340 copy.jpg,206,186,9,14.663101604278076
Image_1340.jpg,207,189,8,15.742105263157894
Image_1341 copy.jpg,187,179,11,18.566666666666666
Image_1341.jpg,206,187,9,14.74468085106383
Image_1342 copy.jpg,188,182,3,11.62087912087912
Image_1342.jpg,199,186,7,13.893048128342246
Image_1343 copy.jpg,204,190,4,11.162303664921465
Image_1343.jpg,202,184,10,16.735135135135135
Image_1344 copy.jpg,194,181,7,14.016483516483516
Image_1344.jpg,211,195,10,15.548717948717949
Image_1345 copy.jpg,209,197,8,17.434343434343436
Image_1345.jpg,208,191,9,16.083333333333332
Image_1346 copy.jpg,197,186,6,12.375690607734807
Image_1346.jpg,204,192,12,18.83937823834197
Image_1347 copy.jpg,205,193,9,16.876288659793815
Image_1347.jpg,194,185,7,14.524324324324324
Image_1348 copy.jpg,189,182,8,15.415300546448087
Image_1348.jpg,183,174,5,13.68208092485549
Image_1349 copy.jpg,195,179,8,17.488888888888887
Image_1349.jpg,191,183,8,14.468926553672317
Image_135 copy.jpg,202,182,8,15.612021857923498
Image_135.jpg,203,182,9,16.243093922651934
Image_1350 copy.jpg,195,186,6,12.834224598930481
Image_1350.jpg,200,185,9,14.456989247311828
Image_1351 copy.jpg,200,191,9,16.46315789473684
Image_1351.jpg,195,184,9,16.65945945945946
Image_1352 copy.jpg,199,186,7,13.951612903225806
Image_1352.jpg,196,184,6,12.306010928961749
Image_1353 copy.jpg,194,180,8,16.07777777777778
Image_1353.jpg,196,187,9,16.21276595744681
Image_1354 copy.jpg,191,182,9,18.601092896174862
Image_1354.jpg,206,194,10,18.268421052631577
Image_1355 copy.jpg,194,178,7,14.363128491620111
Image_1355.jpg,184,180,8,18.433333333333334
Image_1356 copy.jpg,207,189,8,15.48421052631579
Image_1356.jpg,204,185,11,19.532258064516128
Image_1357 copy.jpg,197,182,10,15.147540983606557
Image_1357.jpg,190,181,10,17.67222222222222
Image_1358 copy.jpg,203,187,8,13.601063829787234
Image_1358.jpg,193,178,8,16.122905027932962
Image_1359 copy.jpg,206,198,8,15.307692307692308
Image_1359.jpg,209,193,9,16.963917525773194
Image_136 copy.jpg,210,188,5,14.207446808510639
Image_136.jpg,199,189,8,11.942105263157895
Image_1360 copy.jpg,200,187,8,16.763440860215052
Image_1360.jpg,205,183,6,11.994565217391305
Image_1361 copy.jpg,197,181,11,19.17032967032967
Image_1361.jpg,204,188,9,16.41711229946524
Image_1362 copy.jpg,200,184,8,12.518918918918919
Image_1362.jpg,203,193,6,13.994736842105263
Image_1363 copy.jpg,213,193,8,17.29381443298969
Image_1363.jpg,200,186,8,14.844919786096257
Image_1364 copy.jpg,203,182,9,14.967213114754099
Image_1364.jpg,204,199,10,16.752525252525253
Image_1365 copy.jpg,200,187,7,15.12972972972973
Image_1365.jpg,209,196,9,17.96954314720812
Image_1366 copy.jpg,210,187,7,12.930851063829786
Image_1366.jpg,199,184,10,16.124324324324323
Image_1367 copy.jpg,196,185,9,17.50537634408602
Image_1367.jpg,203,189,11,18.44736842105263
Image_1368 copy.jpg,203,191,9,18.171875
Image_1368.jpg,205,194,11,18.892307692307693
Image_1369 copy.jpg,179,168,11,19.238095238095237
Image_1369.jpg,207,194,11,19.81025641025641
Image_137 copy.jpg,203,185,7,13.291891891891892
Image_137.jpg,209,189,10,16.978947368421053
Image_1370 copy.jpg,207,193,9,15.546875
Image_1370.jpg,199,182,10,19.311475409836067
Image_1371 copy.jpg,209,193,7,16.283505154639176
Image_1371.jpg,191,177,8,14.876404494382022
Image_1372 copy.jpg,198,187,9,16.835106382978722
Image_1372.jpg,207,191,9,16.947916666666668
Image_1373 copy.jpg,195,183,8,15.222826086956522
Image_1373.jpg,193,180,9,16.5414364640884
Image_1374 copy.jpg,200,184,10,16.962162162162162
Image_1374.jpg,187,175,8,16.181818181818183
Image_1375 copy.jpg,188,178,7,12.078212290502794
Image_1375.jpg,193,180,8,14.640883977900552
Image_1376 copy.jpg,194,180,7,13.160220994475138
Image_1376.jpg,197,180,7,13.795580110497237
Image_1377 copy.jpg,198,183,7,14.0
Image_1377.jpg,205,189,7,12.926315789473684
Image_1378 copy.jpg,195,182,7,11.814207650273223
Image_1378.jpg,205,182,8,16.617486338797814
Image_1379 copy.jpg,194,181,8,16.093406593406595
Image_1379.jpg,193,180,6,12.662983425414364
Image_138 copy.jpg,204,190,12,19.1
Image_138.jpg,201,189,6,10.473684210526315
Image_1380 copy.jpg,195,186,8,14.356756756756758
Image_1380.jpg,200,189,8,12.621052631578948
Image_1381 copy.jpg,193,185,8,14.530054644808743
Image_1381.jpg,209,190,7,19.905759162303664
Image_1382 copy.jpg,209,194,9,16.94871794871795
Image_1382.jpg,192,189,6,13.576923076923077
Image_1383 copy.jpg,198,180,8,14.314917127071823
Image_1383.jpg,195,182,8,17.896174863387976
Image_1384 copy.jpg,199,180,8,16.132596685082873
Image_1384.jpg,203,187,5,11.851063829787234
Image_1385 copy.jpg,198,186,8,16.119565217391305
Image_1385.jpg,195,186,7,12.825136612021858
Image_1386 copy.jpg,194,187,8,13.093406593406593
Image_1386.jpg,217,198,2,10.580310880829016
Image_1387 copy.jpg,196,182,9,16.797814207650273
Image_1387.jpg,187,180,11,19.408839779005525
Image_1388 copy.jpg,196,176,7,14.350282485875706
Image_1388.jpg,184,176,10,16.93220338983051
Image_1389 copy.jpg,202,187,5,11.907103825136613
Image_1389.jpg,192,183,8,16.73913043478261
Image_139 copy.jpg,203,187,8,15.191489361702128
Image_139.jpg,216,194,3,13.582474226804123
Image_1390 copy.jpg,206,193,5,10.350515463917526
Image_1390.jpg,203,190,8,13.790575916230367
Image_1391 copy.jpg,205,192,12,20.88082901554404
Image_1391.jpg,198,181,9,12.582417582417582
Image_1392 copy.jpg,200,184,9,14.059782608695652
Image_1392.jpg,223,202,9,16.438423645320196
Image_1393 copy.jpg,197,185,8,18.408602150537636
Image_1393.jpg,196,185,8,14.845303867403315
Image_1394 copy.jpg,203,185,8,14.349462365591398
Image_1394.jpg,209,187,9,14.893617021276595
Image_1395 copy.jpg,193,181,7,13.835164835164836
Image_1395.jpg,198,188,7,11.372340425531915
Image_1396 copy.jpg,198,179,9,15.444444444444445
Image_1396.jpg,187,174,9,15.674285714285714
Image_1397 copy.jpg,207,190,8,18.925925925925927
Image_1397.jpg,201,192,8,13.73056994818653
Image_1398 copy.jpg,202,191,7,12.369791666666666
Image_1398.jpg,194,178,9,13.977653631284916
Image_1399 copy.jpg,193,179,7,14.155555555555555
Image_1399.jpg,218,199,12,19.505
Image_14 copy.jpg,209,198,6,11.502645502645503
Image_14.jpg,200,186,9,16.967567567567567
Image_140 copy.jpg,201,186,6,13.390374331550802
Image_140.jpg,207,187,9,16.44148936170213
Image_1400 copy.jpg,200,181,7,14.137362637362637
Image_1400.jpg,217,205,5,13.715
Image_1401 copy.jpg,204,194,8,18.197916666666668
Image_1401.jpg,189,174,5,9.525714285714285
Image_1402 copy.jpg,207,191,9,18.45263157894737
Image_1402.jpg,195,184,7,14.45945945945946
Image_1403 copy.jpg,214,193,11,17.49484536082474
Image_1403.jpg,210,195,8,13.020408163265307
Image_1404 copy.jpg,203,184,8,16.8
Image_1404.jpg,198,182,9,15.120218579234972
Image_1405 copy.jpg,205,192,7,14.49740932642487
Image_1405.jpg,214,196,8,17.54922279792746
Image_1406 copy.jpg,188,182,7,15.453038674033149
Image_1406.jpg,198,188,9,18.365079365079364
Image_1407 copy.jpg,199,182,10,14.696629213483146
Image_1407.jpg,207,192,10,17.39896373056995
Image_1408 copy.jpg,204,191,8,14.202127659574469
Image_1408.jpg,201,185,5,11.650537634408602
Image_1409 copy.jpg,198,183,6,14.33695652173913
Image_1409.jpg,209,190,9,16.75392670157068
Image_141 copy.jpg,193,181,10,15.796703296703297
Image_141.jpg,191,184,9,15.372972972972972
Image_1410 copy.jpg,199,189,6,15.078947368421053
Image_1410.jpg,196,190,8,14.23936170212766
Image_1411 copy.jpg,194,186,9,17.301075268817204
Image_1411.jpg,196,187,9,15.351063829787234
Image_1412 copy.jpg,204,192,8,16.585492227979273
Image_1412.jpg,207,194,10,20.22051282051282
Image_1413 copy.jpg,201,195,10,18.528795811518325
Image_1413.jpg,211,191,7,14.807291666666666
Image_1414 copy.jpg,200,194,9,19.765625
Image_1414.jpg,196,183,9,14.33695652173913
Image_1415 copy.jpg,216,198,9,15.381909547738694
Image_1415.jpg,166,170,8,18.786585365853657
Image_1416 copy.jpg,209,188,8,13.158730158730158
Image_1416.jpg,191,183,8,18.554347826086957
Image_1417 copy.jpg,208,188,9,18.677248677248677
Image_1417.jpg,195,183,9,14.059782608695652
Image_1418 copy.jpg,198,186,10,19.155080213903744
Image_1418.jpg,209,197,8,16.43877551020408
Image_1419 copy.jpg,192,183,8,18.73224043715847
Image_1419.jpg,196,181,8,15.417582417582418
Image_142 copy.jpg,199,185,11,16.70967741935484
Image_142.jpg,208,192,10,18.16580310880829
Image_1420 copy.jpg,197,186,11,17.983783783783785
Image_1420.jpg,188,179,10,17.283333333333335
Image_1421 copy.jpg,197,186,10,15.454545454545455
Image_1421.jpg,206,193,11,18.84020618556701
Image_1422 copy.jpg,206,189,8,15.529411764705882
Image_1422.jpg,197,181,6,14.104395604395604
Image_1423 copy.jpg,197,178,7,13.307262569832401
Image_1423.jpg,201,194,9,17.584615384615386
Image_1424 copy.jpg,202,192,7,16.139896373056995
Image_1424.jpg,199,185,7,12.605405405405405
Image_1425 copy.jpg,198,191,10,15.657894736842104
Image_1425.jpg,198,183,7,11.597826086956522
Image_1426 copy.jpg,196,189,11,18.55263157894737
Image_1426.jpg,184,191,3,10.010810810810812
Image_1427 copy.jpg,191,178,5,12.692737430167599
Image_1427.jpg,205,186,9,17.09090909090909
Image_1428 copy.jpg,207,189,8,13.852631578947369
Image_1428.jpg,193,185,8,15.913978494623656
Image_1429 copy.jpg,207,195,8,15.642857142857142
Image_1429.jpg,190,186,8,15.794594594594594
Image_143 copy.jpg,213,199,8,19.315
Image_143.jpg,209,187,9,18.03723404255319
Image_1430 copy.jpg,209,187,6,14.96808510638298
Image_1430.jpg,211,193,9,14.576719576719576
Image_1431 copy.jpg,195,183,7,13.505434782608695
Image_1431.jpg,181,180,10,13.894736842105264
Image_1432 copy.jpg,195,183,7,13.76086956521739
Image_1432.jpg,211,196,9,20.050761421319798
Image_1433 copy.jpg,187,181,9,14.846153846153847
Image_1433.jpg,197,189,9,18.105820105820104
Image_1434 copy.jpg,205,195,10,18.414507772020727
Image_1434.jpg,192,178,9,19.3463687150838
Image_1435 copy.jpg,183,172,7,15.505882352941176
Image_1435.jpg,202,191,6,15.223958333333334
Image_1436 copy.jpg,196,187,9,16.95212765957447
Image_1436.jpg,191,181,7,15.741758241758241
Image_1437 copy.jpg,196,183,8,18.13586956521739
Image_1437.jpg,192,182,6,13.988888888888889
Image_1438 copy.jpg,202,195,9,14.425641025641026
Image_1438.jpg,195,187,7,12.122340425531915
Image_1439 copy.jpg,202,179,1,11.594444444444445
Image_1439.jpg,210,194,10,20.764102564102565
Image_144 copy.jpg,198,186,6,10.887096774193548
Image_144.jpg,197,188,7,13.486772486772487
Image_1440 copy.jpg,199,188,9,14.91005291005291
